"V1","V2","V3","V4","V5"
"1042",1.32379858705288,2.3194642906692,1.62979086771501,1.57150977963068,1.83033094612404
"1043",1.31825073480331,2.3299715238253,1.63200510646469,1.57238655966102,1.81722970466207
"1044",1.31078106449342,2.33906765091528,1.63370753697812,1.57140812100985,1.80808333953606
"1045",1.30793613011965,2.34267178097488,1.63493827629362,1.56947651315326,1.80243570150169
"1046",1.30481566579138,2.34297395518634,1.63522774434294,1.56335381833749,1.79941671872173
"1047",1.30364314813908,2.34299580957658,1.63555055387602,1.55787808935771,1.79948424142052
"1048",1.30362337723276,2.34433959348014,1.6355039338893,1.55173537343757,1.80321886091074
"1049",1.30401542948629,2.34802315332057,1.63611259401291,1.54837277649559,1.81039475326778
"1050",1.30343813837905,2.35588516152472,1.63466952742971,1.54497464094004,1.81730174052242
"1051",1.30024842336478,2.36697883396676,1.63370654693519,1.53696219333013,1.81765137500071
"1052",1.3010033849929,2.37253226232885,1.63118958960367,1.5322225228033,1.81575523434858
"1053",1.31017160147832,2.36838659868879,1.62825076728799,1.52781938580988,1.8158126722068
"1054",1.33041318268477,2.35972794142413,1.62415791129081,1.52357151304936,1.81577853580081
"1055",1.36058399691254,2.35158475053169,1.61525590356384,1.51766086425084,1.81513348003829
"1056",1.38774270549647,2.34591793660729,1.60117014746299,1.51020935366371,1.81292063195766
"1057",1.40839081114608,2.34325086198395,1.5878793100825,1.50293867600344,1.81060642484452
"1058",1.42031786334039,2.34641834360471,1.57344875485745,1.50171762331256,1.80646166610904
"1059",1.42484317755371,2.35611701463177,1.57016071525137,1.49858184680601,1.80290557911522
"1060",1.42256625498226,2.37080027334549,1.57167172886696,1.49636193956967,1.80027498080718
"1061",1.41491549476886,2.3859841895444,1.58276687139286,1.49575383696706,1.79877733534476
"1062",1.40707183962747,2.4017649864414,1.60656398628361,1.5051238088738,1.79563742383035
"1063",1.40279095656702,2.41900312963853,1.62577350336344,1.51900706258156,1.78421536489482
"1064",1.40273702725257,2.42499417306007,1.61108960890808,1.52120122946762,1.77392774267994
"1065",1.40295388898721,2.42351988082126,1.57154786574721,1.513289950525,1.77382933730435
"1066",1.4065971406104,2.41863451260776,1.51155253218779,1.49704514081881,1.77862340619496
"1067",1.41787629715997,2.41526564786272,1.45542123509607,1.4836384548141,1.78190441306746
"1068",1.43058593015698,2.41897843488878,1.40711097927306,1.47630815339257,1.78232789169776
"1069",1.4412037895814,2.42583884781543,1.3697627429503,1.47048706660868,1.7819017639509
"1070",1.4452369864214,2.43501518774862,1.34868873574636,1.47029463677412,1.78175061505494
"1071",1.44484227052907,2.44180463126021,1.33854559380984,1.47470076914549,1.78195772030447
"1072",1.44236761203356,2.4484764453607,1.34635694218821,1.48040778362216,1.78166139621108
"1073",1.43705313496252,2.45561760948976,1.36159708499163,1.4881307545109,1.78267451103273
"1074",1.43319438442971,2.45473375892434,1.3805316711954,1.49527645262446,1.78657246806049
"1075",1.42756624565789,2.44755387211505,1.39561582600175,1.49586111573628,1.78612509621651
"1076",1.42726345890978,2.44110314584281,1.3911041721267,1.49463654929377,1.78143390991667
"1077",1.42955260621126,2.44273987683862,1.37957688027413,1.49069450260135,1.78555000070411
"1078",1.4320535545578,2.44728231322664,1.36013398632144,1.48761861199742,1.79859571626163
"1079",1.43206113913866,2.45314650194899,1.33697332384398,1.4864389310135,1.80049189275498
"1080",1.4275075613498,2.44786350918446,1.31567762872698,1.48978595768678,1.79743886321961
"1081",1.42623700249519,2.43879379612754,1.30235443863265,1.49039127125346,1.78367744964328
"1082",1.42439749324514,2.42685650363775,1.292506811275,1.49195936594785,1.77478965584441
"1083",1.42405807982207,2.41290499896895,1.2911074131696,1.48992172386506,1.77437944209178
"1084",1.42689719414202,2.3927342356945,1.2935930512802,1.48979172766213,1.77204052826654
"1085",1.43248051820926,2.3745793497007,1.3003467596785,1.48985329112201,1.77106420285997
"1086",1.43922754823705,2.36136988384708,1.30311148501447,1.49057816567003,1.77235162271672
"1087",1.44805351531983,2.34504743385528,1.30195027133412,1.49124836276248,1.77272390608718
"1088",1.45077524529251,2.34285548460768,1.30753855866079,1.48997739598964,1.77302733364943
"1089",1.44769812238031,2.34480968680949,1.31656030844738,1.48209254350106,1.77437102454264
"1090",1.4365635916906,2.35072610861953,1.32949235787636,1.47065987470721,1.77532859096606
"1091",1.42006122612213,2.35636347246476,1.34939494952308,1.46124351836403,1.77648271723184
"1092",1.40827791887246,2.35905297654987,1.36563106120026,1.45098186803551,1.77586374175308
"1093",1.40145876233142,2.35889759905175,1.37456930249284,1.44491672980225,1.77902977902596
"1094",1.40688999451942,2.35825544811688,1.3792969158005,1.44042552820725,1.77866008076616
"1095",1.41818432729715,2.35882194429983,1.38070379182638,1.44104174453305,1.77804195629143
"1096",1.43332971279075,2.36196259635519,1.3780697875273,1.44590826488776,1.7783942633667
"1097",1.45048639593559,2.36812042406031,1.37576465836035,1.45426419469835,1.77919341472576
"1098",1.46514133724901,2.38166689346959,1.37104044196522,1.46593633565335,1.78170808697019
"1099",1.4819800439219,2.39497856022702,1.36757935617792,1.47850230443588,1.7844172489573
"1100",1.49845730684329,2.39605017072934,1.36732606829566,1.48985085265308,1.78368738701491
"1101",1.51131758748544,2.38630207300003,1.36670915397514,1.49354915913313,1.78012754161099
"1102",1.52626951722223,2.36625724638763,1.36824741501391,1.48963149077452,1.77269772057138
"1103",1.54559511238643,2.34632851006265,1.37169120900106,1.48570561415507,1.77105033072939
"1104",1.57330478300255,2.33913088937221,1.37330819816831,1.49181988341812,1.77212008960984
"1105",1.59761077563008,2.33129708842814,1.37560897676129,1.50134390555451,1.77167695393602
"1106",1.61637265579772,2.32598145190258,1.37595246964534,1.51272191788087,1.76847963712732
"1107",1.63255119025428,2.33036558584039,1.37434945111225,1.52585763172438,1.7660608700353
"1108",1.64698341046169,2.3473900746664,1.37010594342548,1.54071448005077,1.76537718502997
"1109",1.65365382253449,2.36907314708136,1.36435886784421,1.55730090698204,1.76784048550113
"1110",1.65444914909415,2.39220065467055,1.35356355011654,1.56727247884923,1.77110158793258
"1111",1.64411249899447,2.41600688806128,1.34250407157075,1.56783772030457,1.77156556447543
"1112",1.64479499488836,2.44089921121667,1.33469998085154,1.56788572305144,1.77201563604828
"1113",1.64737255967804,2.45671771329557,1.33512337745517,1.57159146459358,1.7775991902026
"1114",1.65491951093222,2.47286467055523,1.34895125792805,1.57759084568403,1.78554070843108
"1115",1.67751031655696,2.49502709764092,1.35733396524373,1.57901711459603,1.80063560049959
"1116",1.69018309061653,2.52194844861831,1.35618091858484,1.57960096791073,1.81012617073275
"1117",1.69789497296808,2.54680158532794,1.34682407293483,1.57934585997192,1.81759510434836
"1118",1.70535393625582,2.57254573987801,1.3353093622417,1.57762910609972,1.82248641303729
"1119",1.71298426493582,2.58814749492605,1.32470362886869,1.57794521148772,1.82289767162693
"1120",1.71605813041496,2.5938664118493,1.31208301154334,1.57968426913895,1.82156918334754
"1121",1.71392904750929,2.59249350903742,1.30700862664645,1.58603190686876,1.81908244602878
"1122",1.7122598647956,2.59132562107608,1.31067428642666,1.59525996283248,1.81406911581708
"1123",1.71210686781466,2.58226146442373,1.31879671348736,1.60045399131188,1.81003552163889
"1124",1.71338590666981,2.57692200693845,1.32034154365158,1.5927945430285,1.80688319662661
"1125",1.70802713518087,2.58729226347598,1.31567899439657,1.56951113394578,1.80682028234618
"1126",1.69727772145615,2.61187848535414,1.30736123476724,1.53598082759293,1.8080769949258
"1127",1.68747961449283,2.62378167923857,1.29838894191162,1.49296799183997,1.80865818639175
"1128",1.67768651072012,2.62533301697355,1.29310071270058,1.45816858256358,1.80861046954698
"1129",1.66978662441672,2.62398936425472,1.29084047059562,1.43067445248797,1.80840774468451
"1130",1.65990205536993,2.62321877399495,1.2901456995489,1.41162939908554,1.81030010048247
"1131",1.6504284719297,2.61849136609557,1.29099847107328,1.4027461627978,1.81279000860403
"1132",1.64756169428963,2.61082293046094,1.29406170066945,1.40339160929383,1.81624084105078
"1133",1.64947253586634,2.60285010476014,1.30226971113759,1.41137100662867,1.81937801558075
"1134",1.65572969532411,2.60277244930701,1.31185301270717,1.42741246233139,1.81987523121548
"1135",1.66182774715308,2.60132365450525,1.32202341464072,1.43756810535537,1.82305407574102
"1136",1.66002729474529,2.59808337056079,1.3302731848933,1.4357129436039,1.82736857815368
"1137",1.65393093184753,2.58314793465921,1.32895799513353,1.42747506379084,1.82708048660242
"1138",1.64420573049799,2.56714659458383,1.32445565439127,1.41781998279253,1.82957224051477
"1139",1.62898634915335,2.56098772568544,1.31774913944364,1.39918146972496,1.82709790772874
"1140",1.61690109722242,2.55560978747296,1.31742108684849,1.38177772640027,1.82877331800493
"1141",1.60626321764433,2.55247145548523,1.3160808134171,1.37429724001623,1.83524582848189
"1142",1.60070831519935,2.54587735518043,1.3136088921304,1.37096954925584,1.83999126584136
"1143",1.59874301013099,2.54210858893916,1.31418340860546,1.37029817200327,1.84990812021507
"1144",1.6041250191955,2.53872352566324,1.32404425926701,1.37306528509085,1.85546823758905
"1145",1.61437128075208,2.53743574870209,1.34068557490278,1.37975315990557,1.8657630718698
"1146",1.6264910470235,2.54041537977493,1.36146257141454,1.38913082421595,1.8822123853036
"1147",1.63703276546955,2.54180260158789,1.38037964145472,1.40081199788386,1.89774321406207
"1148",1.6435619005343,2.53703528565639,1.38829984963439,1.41129991250148,1.89081530143852
"1149",1.64120463632973,2.51931084394942,1.38326278559634,1.41971904268518,1.86637100041327
"1150",1.63118405041682,2.48578896785744,1.36488657235601,1.42590816548899,1.82977371070595
"1151",1.61818600635109,2.43601174152314,1.34786310717587,1.43426626637318,1.78567108753761
"1152",1.61264695321193,2.39048625167169,1.33468626509542,1.44793735020708,1.75166175788949
"1153",1.61083759655522,2.35643294745282,1.32083094051696,1.46524317917542,1.72426646499901
"1154",1.61111213476361,2.33618921914734,1.31572561563774,1.48113495191731,1.69915191868441
"1155",1.61810553165702,2.32956508306252,1.32124719029927,1.49639722998284,1.68429070632648
"1156",1.6320959718566,2.3306199000326,1.33070037095128,1.50908843501972,1.68241261594567
"1157",1.64644354514789,2.33952676359505,1.34314068022181,1.5165508835925,1.68875237766448
"1158",1.6596757368272,2.35319667602232,1.36055688413845,1.51065520416385,1.69870407096409
"1159",1.67051044666046,2.3686273752821,1.37657645681871,1.5030306297831,1.70079490214721
"1160",1.68174581414589,2.36922440556461,1.37424251396699,1.515188194137,1.69295106668431
"1161",1.68143026770251,2.35811063373961,1.36479063628455,1.5426592017433,1.67424245313199
"1162",1.68158953518088,2.33658492181661,1.34473701756806,1.57965996466993,1.64111262649423
"1163",1.68454190206398,2.31306545556756,1.32856002931936,1.60906851726576,1.59168654078858
"1164",1.68854536069843,2.29962085236099,1.31759504526592,1.62645882870303,1.54997645792255
"1165",1.69485771462358,2.29679587157661,1.31216115566076,1.63477162323656,1.51485205732061
"1166",1.6952055595057,2.29894727237716,1.30785173475812,1.63850156209012,1.49389448482475
"1167",1.69414248046542,2.3077151039794,1.30821457389446,1.638422282788,1.48369910832573
"1168",1.69216517851426,2.32025394759816,1.31070012671948,1.63516328557919,1.48604257150733
"1169",1.68751249635205,2.33349904259693,1.31801497122291,1.62653170609071,1.49925750297712
"1170",1.67374118043213,2.34784480547394,1.32480390518841,1.61311647917562,1.51927279487246
"1171",1.65878161564067,2.35749242797164,1.32250392032661,1.60251293898523,1.53441977081816
"1172",1.65902219351979,2.35791951113311,1.32243466997397,1.6022937331946,1.53938397382144
"1173",1.66612778252609,2.35894965186463,1.32569940587847,1.61408698613584,1.53619107919594
"1174",1.6841820032415,2.36131606736313,1.33487271705839,1.62759031826444,1.52669664791748
"1175",1.69717467521707,2.36232708169676,1.34322535301293,1.64082195445734,1.51565529669903
"1176",1.70699736513198,2.3596007981019,1.34889122129507,1.65106192176444,1.51298037130317
"1177",1.71382693243898,2.35468351451774,1.35378386289763,1.65619644581405,1.51950868931951
"1178",1.71556449534023,2.34608700398813,1.35338820157671,1.65570984856933,1.52840909142236
"1179",1.71544851741769,2.33571518241674,1.35212249550433,1.65045289544053,1.54293956652281
"1180",1.71593100865938,2.32558826827449,1.3522886438783,1.64236161400094,1.55688099417371
"1181",1.72026160850049,2.3144676825836,1.35485237639738,1.63323173429939,1.56828561339192
"1182",1.73019974125133,2.29987714088512,1.36003986160143,1.62726809718943,1.58146403213902
"1183",1.74113258661607,2.2835491169007,1.36789426480471,1.6222903569116,1.5846076434932
"1184",1.74049448336433,2.2777489597316,1.36933815300226,1.62386796597396,1.58345108116741
"1185",1.72174886052384,2.28666149264015,1.36786532431027,1.6219609477617,1.59056159898126
"1186",1.69358834003549,2.3043992003264,1.3583371637609,1.61743024872954,1.60576612764713
"1187",1.66384781554853,2.32074213079912,1.34655649024601,1.61638938127497,1.61773617573247
"1188",1.64236823764657,2.32892015210155,1.33918418238833,1.61402673362077,1.62120495991907
"1189",1.6239148242165,2.33271202578005,1.32993462222817,1.61314949655082,1.6166155390312
"1190",1.61750525296866,2.33242287947671,1.32518427833029,1.61328173315955,1.60715737698702
"1191",1.61514260851745,2.3311666636522,1.32808802820043,1.61650053966539,1.594677706073
"1192",1.62419969715628,2.33173446368834,1.33431904388334,1.62134155365224,1.58214986125474
"1193",1.63972559088081,2.33411046091115,1.34529226759837,1.62880332417207,1.56618196562933
"1194",1.65987727558278,2.3384372181871,1.35685177130541,1.64402975771467,1.55229132295479
"1195",1.67963302266994,2.33467992251649,1.36548862096425,1.65740477577728,1.5439547330811
"1196",1.68666519299957,2.30412209042787,1.36635712264173,1.65228896552399,1.548924275209
"1197",1.68426967979368,2.26078812378047,1.36602461075363,1.6207059798683,1.55617321191602
"1198",1.67875739865988,2.22173041845734,1.36787917711055,1.56686666023194,1.56799190862572
"1199",1.67535718768794,2.18116799977087,1.36830638074745,1.51792029741476,1.57735020196689
"1200",1.67510672973521,2.15104470551568,1.36789545481231,1.48035785338627,1.58709061103153
"1201",NA,NA,NA,NA,NA
"1202",NA,NA,NA,NA,NA
"1203",NA,NA,NA,NA,NA
"1204",NA,NA,NA,NA,NA
"1205",NA,NA,NA,NA,NA
"1206",NA,NA,NA,NA,NA
"1207",NA,NA,NA,NA,NA
"1208",NA,NA,NA,NA,NA
"1209",NA,NA,NA,NA,NA
"1210",NA,NA,NA,NA,NA
"1211",NA,NA,NA,NA,NA
"1212",NA,NA,NA,NA,NA
"1213",NA,NA,NA,NA,NA
"1214",NA,NA,NA,NA,NA
"1215",NA,NA,NA,NA,NA
"1216",NA,NA,NA,NA,NA
"1217",NA,NA,NA,NA,NA
"1218",NA,NA,NA,NA,NA
"1219",NA,NA,NA,NA,NA
"1220",NA,NA,NA,NA,NA
"1221",NA,NA,NA,NA,NA
"1222",NA,NA,NA,NA,NA
"1223",NA,NA,NA,NA,NA
"1224",NA,NA,NA,NA,NA
"1225",NA,NA,NA,NA,NA
"1226",NA,NA,NA,NA,NA
"1227",NA,NA,NA,NA,NA
"1228",NA,NA,NA,NA,NA
"1229",NA,NA,NA,NA,NA
"1230",NA,NA,NA,NA,NA
"1231",NA,NA,NA,NA,NA
"1232",NA,NA,NA,NA,NA
"1233",NA,NA,NA,NA,NA
"1234",NA,NA,NA,NA,NA
"1235",NA,NA,NA,NA,NA
"1236",NA,NA,NA,NA,NA
"1237",NA,NA,NA,NA,NA
"1238",NA,NA,NA,NA,NA
"1239",NA,NA,NA,NA,NA
"1240",NA,NA,NA,NA,NA
"1241",NA,NA,NA,NA,NA
"1242",NA,NA,NA,NA,NA
"1243",NA,NA,NA,NA,NA
"1244",NA,NA,NA,NA,NA
"1245",NA,NA,NA,NA,NA
"1246",NA,NA,NA,NA,NA
"1247",NA,NA,NA,NA,NA
"1248",NA,NA,NA,NA,NA
"1249",NA,NA,NA,NA,NA
"1250",NA,NA,NA,NA,NA
"1251",NA,NA,NA,NA,NA
"1252",NA,NA,NA,NA,NA
"1253",NA,NA,NA,NA,NA
"1254",NA,NA,NA,NA,NA
"1255",NA,NA,NA,NA,NA
"1256",NA,NA,NA,NA,NA
"1257",NA,NA,NA,NA,NA
"1258",NA,NA,NA,NA,NA
"1259",NA,NA,NA,NA,NA
"1260",NA,NA,NA,NA,NA
"1261",NA,NA,NA,NA,NA
"1262",NA,NA,NA,NA,NA
"1263",NA,NA,NA,NA,NA
"1264",NA,NA,NA,NA,NA
"1265",NA,NA,NA,NA,NA
"1266",NA,NA,NA,NA,NA
"1267",NA,NA,NA,NA,NA
"1268",NA,NA,NA,NA,NA
"1269",NA,NA,NA,NA,NA
"1270",NA,NA,NA,NA,NA
"1271",NA,NA,NA,NA,NA
"1272",NA,NA,NA,NA,NA
"1273",NA,NA,NA,NA,NA
"1274",NA,NA,NA,NA,NA
"1275",NA,NA,NA,NA,NA
"1276",NA,NA,NA,NA,NA
"1277",NA,NA,NA,NA,NA
"1278",NA,NA,NA,NA,NA
"1279",NA,NA,NA,NA,NA
"1280",NA,NA,NA,NA,NA
"1281",NA,NA,NA,NA,NA
"1282",NA,NA,NA,NA,NA
"1283",NA,NA,NA,NA,NA
"1284",NA,NA,NA,NA,NA
"1285",NA,NA,NA,NA,NA
"1286",NA,NA,NA,NA,NA
"1287",NA,NA,NA,NA,NA
"1288",NA,NA,NA,NA,NA
"1289",NA,NA,NA,NA,NA
"1290",NA,NA,NA,NA,NA
"1291",NA,NA,NA,NA,NA
"1292",NA,NA,NA,NA,NA
"1293",NA,NA,NA,NA,NA
"1294",NA,NA,NA,NA,NA
"1295",NA,NA,NA,NA,NA
"1296",NA,NA,NA,NA,NA
"1297",NA,NA,NA,NA,NA
"1298",NA,NA,NA,NA,NA
"1299",NA,NA,NA,NA,NA
"1300",NA,NA,NA,NA,NA
"1301",NA,NA,NA,NA,NA
"1302",NA,NA,NA,NA,NA
"1303",NA,NA,NA,NA,NA
"1304",NA,NA,NA,NA,NA
"1305",NA,NA,NA,NA,NA
"1306",NA,NA,NA,NA,NA
"1307",NA,NA,NA,NA,NA
"1308",NA,NA,NA,NA,NA
"1309",NA,NA,NA,NA,NA
"1310",NA,NA,NA,NA,NA
"1311",NA,NA,NA,NA,NA
"1312",NA,NA,NA,NA,NA
"1313",NA,NA,NA,NA,NA
"1314",NA,NA,NA,NA,NA
"1315",NA,NA,NA,NA,NA
"1316",NA,NA,NA,NA,NA
"1317",NA,NA,NA,NA,NA
"1318",NA,NA,NA,NA,NA
"1319",NA,NA,NA,NA,NA
"1320",NA,NA,NA,NA,NA
"1321",NA,NA,NA,NA,NA
"1322",NA,NA,NA,NA,NA
"1323",NA,NA,NA,NA,NA
"1324",NA,NA,NA,NA,NA
"1325",NA,NA,NA,NA,NA
"1326",NA,NA,NA,NA,NA
"1327",NA,NA,NA,NA,NA
"1328",NA,NA,NA,NA,NA
"1329",NA,NA,NA,NA,NA
"1330",NA,NA,NA,NA,NA
"1331",NA,NA,NA,NA,NA
"1332",NA,NA,NA,NA,NA
"1333",NA,NA,NA,NA,NA
"1334",NA,NA,NA,NA,NA
"1335",NA,NA,NA,NA,NA
"1336",NA,NA,NA,NA,NA
"1337",NA,NA,NA,NA,NA
"1338",NA,NA,NA,NA,NA
"1339",NA,NA,NA,NA,NA
"1340",NA,NA,NA,NA,NA
"1341",NA,NA,NA,NA,NA
"1342",NA,NA,NA,NA,NA
"1343",NA,NA,NA,NA,NA
"1344",NA,NA,NA,NA,NA
"1345",NA,NA,NA,NA,NA
"1346",NA,NA,NA,NA,NA
"1347",NA,NA,NA,NA,NA
"1348",NA,NA,NA,NA,NA
"1349",NA,NA,NA,NA,NA
"1350",NA,NA,NA,NA,NA
"1351",NA,NA,NA,NA,NA
"1352",NA,NA,NA,NA,NA
"1353",NA,NA,NA,NA,NA
"1354",NA,NA,NA,NA,NA
"1355",NA,NA,NA,NA,NA
"1356",NA,NA,NA,NA,NA
"1357",NA,NA,NA,NA,NA
"1358",NA,NA,NA,NA,NA
"1359",NA,NA,NA,NA,NA
"1360",NA,NA,NA,NA,NA
"1361",NA,NA,NA,NA,NA
"1362",NA,NA,NA,NA,NA
"1363",NA,NA,NA,NA,NA
"1364",NA,NA,NA,NA,NA
"1365",NA,NA,NA,NA,NA
"1366",NA,NA,NA,NA,NA
"1367",NA,NA,NA,NA,NA
"1368",NA,NA,NA,NA,NA
"1369",NA,NA,NA,NA,NA
"1370",NA,NA,NA,NA,NA
"1371",NA,NA,NA,NA,NA
"1372",NA,NA,NA,NA,NA
"1373",NA,NA,NA,NA,NA
"1374",NA,NA,NA,NA,NA
"1375",NA,NA,NA,NA,NA
"1376",NA,NA,NA,NA,NA
"1377",NA,NA,NA,NA,NA
"1378",NA,NA,NA,NA,NA
"1379",NA,NA,NA,NA,NA
"1380",NA,NA,NA,NA,NA
"1381",NA,NA,NA,NA,NA
"1382",NA,NA,NA,NA,NA
"1383",NA,NA,NA,NA,NA
"1384",NA,NA,NA,NA,NA
"1385",NA,NA,NA,NA,NA
"1386",NA,NA,NA,NA,NA
"1387",NA,NA,NA,NA,NA
"1388",NA,NA,NA,NA,NA
"1389",NA,NA,NA,NA,NA
"1390",NA,NA,NA,NA,NA
"1391",NA,NA,NA,NA,NA
"1392",NA,NA,NA,NA,NA
"1393",NA,NA,NA,NA,NA
"1394",NA,NA,NA,NA,NA
"1395",NA,NA,NA,NA,NA
"1396",NA,NA,NA,NA,NA
"1397",NA,NA,NA,NA,NA
"1398",NA,NA,NA,NA,NA
"1399",NA,NA,NA,NA,NA
"1400",NA,NA,NA,NA,NA
"1401",NA,NA,NA,NA,NA
"1402",NA,NA,NA,NA,NA
"1403",NA,NA,NA,NA,NA
"1404",NA,NA,NA,NA,NA
"1405",NA,NA,NA,NA,NA
"1406",NA,NA,NA,NA,NA
"1407",NA,NA,NA,NA,NA
"1408",NA,NA,NA,NA,NA
"1409",NA,NA,NA,NA,NA
"1410",NA,NA,NA,NA,NA
"1411",NA,NA,NA,NA,NA
"1412",NA,NA,NA,NA,NA
"1413",NA,NA,NA,NA,NA
"1414",NA,NA,NA,NA,NA
"1415",NA,NA,NA,NA,NA
"1416",NA,NA,NA,NA,NA
"1417",NA,NA,NA,NA,NA
"1418",NA,NA,NA,NA,NA
"1419",NA,NA,NA,NA,NA
"1420",NA,NA,NA,NA,NA
"1421",NA,NA,NA,NA,NA
"1422",NA,NA,NA,NA,NA
"1423",NA,NA,NA,NA,NA
"1424",NA,NA,NA,NA,NA
"1425",NA,NA,NA,NA,NA
"1426",NA,NA,NA,NA,NA
"1427",NA,NA,NA,NA,NA
"1428",NA,NA,NA,NA,NA
"1429",NA,NA,NA,NA,NA
"1430",NA,NA,NA,NA,NA
"1431",NA,NA,NA,NA,NA
"1432",NA,NA,NA,NA,NA
"1433",NA,NA,NA,NA,NA
"1434",NA,NA,NA,NA,NA
"1435",NA,NA,NA,NA,NA
"1436",NA,NA,NA,NA,NA
"1437",NA,NA,NA,NA,NA
"1438",NA,NA,NA,NA,NA
"1439",NA,NA,NA,NA,NA
"1440",NA,NA,NA,NA,NA
"1441",NA,NA,NA,NA,NA
"1442",NA,NA,NA,NA,NA
"1443",NA,NA,NA,NA,NA
"1444",NA,NA,NA,NA,NA
"1445",NA,NA,NA,NA,NA
"1446",NA,NA,NA,NA,NA
"1447",NA,NA,NA,NA,NA
"1448",NA,NA,NA,NA,NA
"1449",NA,NA,NA,NA,NA
"1450",NA,NA,NA,NA,NA
"1451",NA,NA,NA,NA,NA
"1452",NA,NA,NA,NA,NA
"1453",NA,NA,NA,NA,NA
"1454",NA,NA,NA,NA,NA
"1455",NA,NA,NA,NA,NA
"1456",NA,NA,NA,NA,NA
"1457",NA,NA,NA,NA,NA
"1458",NA,NA,NA,NA,NA
"1459",NA,NA,NA,NA,NA
"1460",NA,NA,NA,NA,NA
"1461",NA,NA,NA,NA,NA
"1462",NA,NA,NA,NA,NA
"1463",NA,NA,NA,NA,NA
"1464",NA,NA,NA,NA,NA
"1465",NA,NA,NA,NA,NA
"1466",NA,NA,NA,NA,NA
"1467",NA,NA,NA,NA,NA
"1468",NA,NA,NA,NA,NA
"1469",NA,NA,NA,NA,NA
"1470",NA,NA,NA,NA,NA
"1471",NA,NA,NA,NA,NA
"1472",NA,NA,NA,NA,NA
"1473",NA,NA,NA,NA,NA
"1474",NA,NA,NA,NA,NA
"1475",NA,NA,NA,NA,NA
"1476",NA,NA,NA,NA,NA
"1477",NA,NA,NA,NA,NA
"1478",NA,NA,NA,NA,NA
"1479",NA,NA,NA,NA,NA
"1480",NA,NA,NA,NA,NA
"1481",NA,NA,NA,NA,NA
"1482",NA,NA,NA,NA,NA
"1483",NA,NA,NA,NA,NA
"1484",NA,NA,NA,NA,NA
"1485",NA,NA,NA,NA,NA
"1486",NA,NA,NA,NA,NA
"1487",NA,NA,NA,NA,NA
"1488",NA,NA,NA,NA,NA
"1489",NA,NA,NA,NA,NA
"1490",NA,NA,NA,NA,NA
"1491",NA,NA,NA,NA,NA
"1492",NA,NA,NA,NA,NA
"1493",NA,NA,NA,NA,NA
"1494",NA,NA,NA,NA,NA
"1495",NA,NA,NA,NA,NA
"1496",NA,NA,NA,NA,NA
"1497",NA,NA,NA,NA,NA
"1498",NA,NA,NA,NA,NA
"1499",NA,NA,NA,NA,NA
"1500",NA,NA,NA,NA,NA
"1501",NA,NA,NA,NA,NA
"1502",NA,NA,NA,NA,NA
"1503",NA,NA,NA,NA,NA
"1504",NA,NA,NA,NA,NA
"1505",NA,NA,NA,NA,NA
"1506",NA,NA,NA,NA,NA
"1507",NA,NA,NA,NA,NA
"1508",NA,NA,NA,NA,NA
"1509",NA,NA,NA,NA,NA
"1510",NA,NA,NA,NA,NA
"1511",NA,NA,NA,NA,NA
"1512",NA,NA,NA,NA,NA
"1513",NA,NA,NA,NA,NA
"1514",NA,NA,NA,NA,NA
"1515",NA,NA,NA,NA,NA
"1516",NA,NA,NA,NA,NA
"1517",NA,NA,NA,NA,NA
"1518",NA,NA,NA,NA,NA
"1519",NA,NA,NA,NA,NA
"1520",NA,NA,NA,NA,NA
"1521",NA,NA,NA,NA,NA
"1522",NA,NA,NA,NA,NA
"1523",NA,NA,NA,NA,NA
"1524",NA,NA,NA,NA,NA
"1525",NA,NA,NA,NA,NA
"1526",NA,NA,NA,NA,NA
"1527",NA,NA,NA,NA,NA
"1528",NA,NA,NA,NA,NA
"1529",NA,NA,NA,NA,NA
"1530",NA,NA,NA,NA,NA
"1531",NA,NA,NA,NA,NA
"1532",NA,NA,NA,NA,NA
"1533",NA,NA,NA,NA,NA
"1534",NA,NA,NA,NA,NA
"1535",NA,NA,NA,NA,NA
"1536",NA,NA,NA,NA,NA
"1537",NA,NA,NA,NA,NA
"1538",NA,NA,NA,NA,NA
"1539",NA,NA,NA,NA,NA
"1540",NA,NA,NA,NA,NA
"1541",NA,NA,NA,NA,NA
"1542",NA,NA,NA,NA,NA
"1543",NA,NA,NA,NA,NA
"1544",NA,NA,NA,NA,NA
"1545",NA,NA,NA,NA,NA
"1546",NA,NA,NA,NA,NA
"1547",NA,NA,NA,NA,NA
"1548",NA,NA,NA,NA,NA
"1549",NA,NA,NA,NA,NA
"1550",NA,NA,NA,NA,NA
"1551",NA,NA,NA,NA,NA
"1552",NA,NA,NA,NA,NA
"1553",NA,NA,NA,NA,NA
"1554",NA,NA,NA,NA,NA
"1555",NA,NA,NA,NA,NA
"1556",NA,NA,NA,NA,NA
"1557",NA,NA,NA,NA,NA
"1558",NA,NA,NA,NA,NA
"1559",NA,NA,NA,NA,NA
"1560",NA,NA,NA,NA,NA
"1561",NA,NA,NA,NA,NA
"1562",NA,NA,NA,NA,NA
"1563",NA,NA,NA,NA,NA
"1564",NA,NA,NA,NA,NA
"1565",NA,NA,NA,NA,NA
"1566",NA,NA,NA,NA,NA
"1567",NA,NA,NA,NA,NA
"1568",NA,NA,NA,NA,NA
